,City,Date,NO,NO2,NOx,CO,SO2,O3,CO2,CH4,N2O,Traffic_Flow,Industrial_Output,Temperature,Humidity,Wind_Speed,Rainfall,Population_Density,Agriculture_Emissions,Energy_Consumption,Waste_Production,Public_Transport_Usage,Actionable_Insights,Recommendations
6948,Chennai,2017-06-22,12.01,19.32,17.44,0.03,4.61,26.43,0.56,3.52,3.5,3417.0,110.3005295,32.48156947,82.92106406,8.476906558,16.1189543,8900.0,88.24951050681365,10.977924145817152,49.586168070014224,6.119556931988768,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
6949,Chennai,2017-06-23,10.48,21.73,15.31,0.02,4.18,27.92,0.618,3.55,3.33,3452.0,54.60113853,32.7350963,36.85980425,4.36813645,1.55686911,6588.0,2.012172185307404,81.25627103908734,91.17759243802698,95.5347637796717,Promote energy-efficient practices.,Maintain current emission levels.
6950,Chennai,2017-06-24,7.65,15.59,12.26,0.11,4.67,24.3,0.627,3.59,3.15,2495.0,141.6852545,36.86790447,42.06855678,3.481545343,6.446133934,9373.0,75.2727137825976,23.29512616236316,16.629565065784234,72.66485529438995,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
6951,Chennai,2017-06-25,10.3,17.67,14.27,0.0,7.74,20.75,0.679,3.61,2.98,4391.0,102.5441341,30.22479921,75.70604387,5.436478779,17.31338835,1489.0,47.37732925144229,35.5565060217083,2.4163261007595804,32.5605277488241,Consider stricter industrial emission regulations. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
6952,Chennai,2017-06-26,7.75,16.51,12.43,0.0,4.51,23.89,0.67,3.64,2.81,806.0,76.23045735,25.48429381,41.73492289,1.451330546,16.72186879,6752.0,44.677215883960685,14.529735367587682,38.31181218991264,24.61503700859886,Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
6953,Chennai,2017-06-27,8.18,16.28,12.56,0.02,4.67,24.61,0.689,3.68,2.84,1862.0,57.70255873,34.16991415,83.14161654,0.5048577059,19.68076331,4412.0,0.7096532494887176,19.5151968574919,55.54888088017809,20.432191704096645,High humidity could trap pollutants; recommend monitoring air quality. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
6999,Chennai,2017-08-12,5.87,11.83,8.88,0.0,4.45,18.79,37.067,2.28,1.99,2698.0,109.4059983,25.97230605,85.93260989,14.80468872,15.12970528,2408.0,62.15073111380841,62.65287718118712,79.9063547591341,70.14989935973924,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
7000,Chennai,2017-08-13,4.56,12.5,8.55,0.0,4.82,19.55,34.036,2.25,1.87,2787.0,101.8972993,34.2858555,68.67716424,13.87014081,14.50661869,3506.0,3.879945472888746,13.17245973610538,93.01012875966262,84.89596956054915,Consider stricter industrial emission regulations.,Maintain current emission levels.
7001,Chennai,2017-08-14,4.39,11.81,8.15,0.26,5.45,18.83,24.512,2.28,1.62,4265.0,118.1676794,20.74733808,72.1145173,4.293391685,1.241977141,6803.0,18.677252823112934,43.732993359107496,79.24943486984724,77.6690487057804,Consider stricter industrial emission regulations.,Maintain current emission levels.
7002,Chennai,2017-08-15,3.71,10.35,7.03,0.59,4.65,14.91,19.064,2.06,1.49,3676.0,133.83454,31.43610047,45.39419255,6.940597233,0.4736598802,7774.0,83.12458050899426,20.42636021028737,49.28591431977863,56.59993376495135,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
7003,Chennai,2017-08-16,3.54,10.36,6.92,0.6,4.73,19.78,19.899,1.76,1.35,4508.0,144.9575215,21.17700527,85.01699505,9.382962452,3.01996755,3729.0,76.67683563383358,85.53033215470633,83.50889317638635,67.53992050667694,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
7004,Chennai,2017-08-17,3.65,10.3,6.96,0.37,5.8,14.83,18.202,1.71,1.28,4004.0,144.3121861,33.39858296,30.91208996,13.54750785,14.11515523,9787.0,35.06426914571469,4.496650795130497,18.79588711624095,19.65171010653961,Consider stricter industrial emission regulations. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
7005,Chennai,2017-08-21,3.61,10.23,6.89,0.28,5.85,14.86,18.923,1.65,1.24,4753.0,96.99882259,15.79847167,78.62521076,4.312119686,14.75517126,3516.0,37.681062777421246,35.59377266885211,11.341366003892873,21.64636619194572,Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
7006,Chennai,2017-08-22,5.31,13.63,9.64,0.59,5.05,13.04,18.48,1.6,1.23,4767.0,102.2583132,20.72561051,44.93513401,9.438320432,2.655248074,7335.0,53.35544335535795,63.13740799691089,43.821912028964014,26.72905246692787,Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
7007,Chennai,2017-08-23,7.72,15.48,11.02,0.63,5.59,14.83,16.907,1.55,1.24,993.0,122.1658542,15.26205403,43.3794352,2.560297226,4.372306673,4501.0,0.0241004685134549,91.3088178051939,18.15344670786071,82.80136938946946,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
7008,Chennai,2017-08-24,3.82,10.62,7.23,0.87,5.43,13.46,15.725,1.51,1.18,1926.0,138.1486654,16.29611734,85.1268983,6.445676427,9.700820541,8765.0,24.124433603802785,86.79934226938953,25.916055611432043,16.74396458397943,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
7009,Chennai,2017-08-25,4.3,11.07,7.78,0.44,4.64,13.89,15.36,1.44,1.18,2192.0,66.63504077,22.78813586,30.82704977,9.387260447,0.06530260453,2091.0,20.823180860821445,89.51919995171636,58.51167586812655,29.89226212575452,Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
7010,Chennai,2017-08-26,5.37,12.14,8.9,0.53,5.23,16.03,15.706,1.42,1.17,2293.0,146.4615873,31.17089328,33.61416748,7.223746838,0.5439412043,3221.0,25.048294674976347,6.285329368298209,40.39031137837422,92.04342319355872,Consider stricter industrial emission regulations.,Maintain current emission levels.
7011,Chennai,2017-08-27,7.46,11.56,7.65,0.52,5.08,17.52,15.231,1.5,1.18,3223.0,107.3626557,33.69054229,31.91801446,0.008631058135,11.73695676,4687.0,80.59058425334413,84.09232614634595,86.58782796104407,75.52353909983032,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
7012,Chennai,2017-08-28,6.0,8.35,7.57,0.27,5.25,28.73,17.085,1.39,1.19,1158.0,134.6314459,30.62294238,39.1665694,7.880695705,13.23619358,4611.0,27.96738565464432,77.99125785441191,22.56123454751277,73.31256925602432,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
7013,Chennai,2017-08-29,6.5,9.64,8.38,0.24,5.26,33.28,17.284,1.39,1.21,4962.0,60.32040009,24.34460321,72.9472439,9.562629085,6.005310192,5349.0,19.152132205014816,90.24316492756188,99.67906989660528,45.51414348821954,Promote energy-efficient practices.,Maintain current emission levels.
7014,Chennai,2017-08-30,5.43,10.22,7.72,0.42,5.12,29.77,17.132,1.32,1.19,1049.0,135.1814506,35.07261695,50.02340832,9.725211335,4.133819189,5381.0,50.42634607930315,31.15762672580013,35.93934159263941,70.23615576405051,Consider stricter industrial emission regulations.,Maintain current emission levels.
7015,Chennai,2017-08-31,7.63,10.36,9.47,0.27,4.91,40.89,16.435,1.34,1.2,1142.0,95.35541432,20.42156815,75.69641139,9.997247465,16.66774538,6124.0,86.56450363727319,91.17651062733668,51.54028506592396,56.57278256400061,Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
7016,Chennai,2017-09-01,6.7,11.24,9.09,0.3,4.92,35.94,20.067,1.28,1.23,4850.0,98.75672081,28.9432871,37.107738,3.25773052,1.574559481,8558.0,24.134970383749987,40.26410850864478,13.23321098087158,7.146461873135812,Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
7017,Chennai,2017-09-02,6.65,9.9,8.56,0.2,4.76,33.32,17.871,1.27,1.29,707.0,124.9362421,19.40559744,33.81867415,1.55922495,16.41895482,3139.0,7.853624279279869,63.40996855258,57.929901274614,57.65261395033661,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
7018,Chennai,2017-09-03,8.24,11.05,10.15,0.22,4.65,45.44,14.61,1.23,1.24,2997.0,50.81094552,39.27865772,64.69783243,4.812750584,7.264429079,6226.0,35.64047358496647,42.41789912069983,96.12848944348956,45.22472798427665,No immediate action required,Maintain current emission levels.
7019,Chennai,2017-09-04,7.31,11.17,9.59,0.32,4.46,52.5,19.016,1.24,1.26,4690.0,59.43937274,19.7707555,49.65999092,13.13096815,13.59879125,2812.0,74.76518245649778,42.76484305156512,74.93977778770115,11.396276303401589,Reduce emissions from agriculture through better practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
7020,Chennai,2017-09-05,4.06,8.37,6.2,0.32,4.36,57.04,19.098,1.18,1.28,2383.0,53.76828454,16.95355648,46.64627751,10.65148521,13.75315631,1362.0,55.06905446947946,54.66370187949016,24.40545601495183,34.426501514984274,Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
7021,Chennai,2017-09-06,5.26,9.0,7.4,0.23,4.04,50.32,17.936,1.18,1.31,3386.0,88.5717994,24.04181009,51.8504286,1.123534749,4.636547791,5312.0,81.67933695743474,35.59267096208225,44.26117108340628,89.47973752133859,Reduce emissions from agriculture through better practices.,Maintain current emission levels.
7022,Chennai,2017-09-07,5.25,9.08,7.33,0.21,3.83,33.91,19.698,1.16,1.33,977.0,55.2847599,31.02451854,53.35228119,12.18644753,6.277998583,4426.0,95.9592147609234,79.27369942692357,42.54333140290475,80.37024813406997,Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
7023,Chennai,2017-09-08,5.01,8.75,6.99,0.29,3.53,19.78,18.904,1.13,1.37,1261.0,53.36384648,26.86557419,66.95171049,1.138494794,12.91864929,8257.0,79.26624767516171,63.36387354152389,9.794776759251,91.3903262008104,Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
7024,Chennai,2017-09-09,5.18,8.49,6.99,0.37,8.1,23.26,15.891,1.12,1.4,689.0,108.5033716,35.01638882,89.72676882,10.70660554,13.4906973,8767.0,60.38030788437534,68.97557615389456,88.5850180677666,71.70797491812857,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
7025,Chennai,2017-09-10,5.12,8.52,6.96,0.27,14.81,33.22,17.477,1.1,1.34,1255.0,66.63734587,15.28642987,63.64674271,12.16798875,2.48748184,8329.0,49.33415880523805,23.10348002217636,38.14560499750199,63.255366209758925,No immediate action required,Maintain current emission levels.
7073,Chennai,2017-10-28,10.83,19.51,15.98,0.67,11.79,20.15,2.986,45.11,24.45,772.0,52.73929096,23.12577912,31.44922225,0.1618035119,14.67318861,7542.0,7.442841843851566,42.14964668386301,30.419562973271084,61.694398461125765,No immediate action required,Maintain current emission levels.
7074,Chennai,2017-10-29,9.13,21.3,14.75,0.66,11.68,29.74,2.957,46.66,24.64,4587.0,54.29123321,27.20407475,48.85140541,2.015608915,6.638013732,9435.0,50.36917612374447,28.529997579488185,52.19502197833263,88.26341694103996,No immediate action required,Maintain current emission levels.
7075,Chennai,2017-10-30,10.73,18.46,16.25,0.61,9.51,9.72,2.937,48.99,25.66,1772.0,107.6515409,18.74340329,45.98250013,14.67688409,3.585420795,3134.0,18.26251302531012,79.4179964878631,29.97047801748717,70.92360710796437,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
7076,Chennai,2017-10-31,8.64,21.69,14.16,1.2,11.69,21.9,2.995,46.39,23.33,4874.0,121.2698807,18.42682466,40.27535777,14.44171496,8.498734977,7533.0,57.397517503174186,61.77283327469959,34.29659067087128,92.8952672002766,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
7077,Chennai,2017-11-01,7.92,20.35,9.72,0.4,17.43,11.64,2.197,48.06,23.74,4519.0,80.26186427,15.65188646,33.96122637,7.821166547,0.3677391281,9945.0,63.74046122611835,6.405155685655961,30.121888358820247,75.04367776052382,Reduce emissions from agriculture through better practices.,Maintain current emission levels.
7078,Chennai,2017-11-02,7.82,18.51,10.8,0.59,14.51,24.43,2.506,49.43,24.18,1315.0,148.41783,26.88196307,72.75474362,0.1306171799,19.40547633,5069.0,55.67092565528539,83.88063350231356,28.422704800163977,73.87043452495243,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
7079,Chennai,2017-11-03,5.98,21.2,13.65,0.66,10.59,29.09,2.795,50.12,24.98,4871.0,51.18580809,22.5654175,60.08287974,0.8398851085,14.25209876,9399.0,73.82955104783076,18.70882311532073,69.34216725085645,86.03972010686061,Reduce emissions from agriculture through better practices.,Maintain current emission levels.
7080,Chennai,2017-11-04,11.77,23.88,18.14,0.83,6.35,21.16,2.979,53.23,26.01,1422.0,50.95267691,30.17498519,34.42688283,14.76369167,16.57374534,4102.0,33.56092442409013,97.91511617091211,65.02636993146174,65.58101695621497,Promote energy-efficient practices.,Maintain current emission levels.
7081,Chennai,2017-11-05,6.86,16.96,11.65,0.77,6.55,12.74,3.147,58.21,28.37,1764.0,60.45900189,29.49869885,86.14950251,11.67688324,7.382791948,3185.0,76.5106591633131,37.666313900256576,20.42642346231241,17.957531883262547,High humidity could trap pollutants; recommend monitoring air quality. | Reduce emissions from agriculture through better practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
7082,Chennai,2017-11-06,10.33,20.49,15.71,1.04,11.84,12.67,3.095,59.54,28.59,4224.0,135.899667,21.55829001,56.94853475,12.45524601,10.99269455,1185.0,43.27670817081937,61.64496471503238,69.1518720100034,8.296833519911107,Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
7083,Chennai,2017-11-07,17.06,21.37,20.32,0.87,13.26,9.18,3.464,56.93,27.05,3287.0,91.0170836,35.92389145,42.33294317,2.576899156,2.314272055,4494.0,48.41844983225968,7.78236188960304,29.106859594114454,31.58261256360356,Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
7084,Chennai,2017-11-08,9.17,18.77,14.1,0.83,13.02,22.1,4.263,60.15,28.18,3222.0,82.22733035,35.93577831,33.12543914,0.283470252,9.343886337,6500.0,64.81021272610714,34.466327468835665,20.171833454980227,81.43938695914649,Reduce emissions from agriculture through better practices.,Maintain current emission levels.
